timestamp,ankle_horiz_fwd,ankle_vert,ankle_horiz_lateral,leg_horiz_fwd,leg_vert,leg_horiz_lateral,trunk_horiz_fwd,trunk_vert,trunk_horiz_lateral,is_anomaly
1970-01-01 00:05:25.421,-222,1647,346,-990,1222,121,436,1123,-194,0
1970-01-01 00:05:25.437,-434,2039,495,-690,1037,353,252,961,-213,0
1970-01-01 00:05:25.453,-585,2235,564,-645,1175,686,223,809,-223,0
1970-01-01 00:05:25.468,-575,2107,623,-354,1555,757,300,828,-223,0
1970-01-01 00:05:25.484,404,2068,584,154,1675,484,349,1047,-271,0
1970-01-01 00:05:25.500,-20,2058,861,272,1740,353,330,1276,-242,0
1970-01-01 00:05:25.515,-171,1352,613,236,1620,404,359,1619,-281,0
1970-01-01 00:05:25.531,-121,1401,247,390,1398,282,320,1285,-165,0
1970-01-01 00:05:25.546,-272,1029,534,345,1342,494,300,1028,-116,0
1970-01-01 00:05:25.562,121,264,564,172,1277,363,281,1161,-203,0
1970-01-01 00:05:25.578,-161,313,653,9,1175,393,174,1000,-203,0
1970-01-01 00:05:25.593,-949,284,336,390,1175,202,38,952,-184,0
1970-01-01 00:05:25.609,-1040,382,99,390,1175,202,58,923,-271,0
1970-01-01 00:05:25.625,-414,421,138,400,944,343,-29,923,-233,0
1970-01-01 00:05:25.640,-141,343,336,400,944,343,0,961,-165,0
1970-01-01 00:05:25.656,-101,450,366,490,777,333,9,904,-194,0
1970-01-01 00:05:25.671,-131,647,188,436,675,343,67,819,-145,0
1970-01-01 00:05:25.687,20,666,217,500,592,242,67,819,-145,0
1970-01-01 00:05:25.703,-20,823,356,490,462,252,106,752,-116,0
1970-01-01 00:05:25.718,-70,1039,168,527,379,202,106,647,-116,0
1970-01-01 00:05:25.734,292,1392,336,563,287,171,106,647,-116,0
1970-01-01 00:05:25.750,393,1558,504,490,351,50,203,647,-126,0
1970-01-01 00:05:25.765,484,1803,623,454,416,-101,203,647,-126,0
1970-01-01 00:05:25.781,818,2196,693,272,564,-383,-145,514,-155,0
1970-01-01 00:05:25.796,1313,2294,633,18,518,151,-58,761,-456,0
1970-01-01 00:05:25.812,1434,1970,445,-672,1074,-141,252,1038,-466,0
1970-01-01 00:05:25.828,2292,1980,-118,-1745,1324,-525,38,1028,-291,0
1970-01-01 00:05:25.843,3141,1725,9,-2054,2101,-222,174,1085,29,0
1970-01-01 00:05:25.859,3424,1147,-19,-445,1055,484,38,1285,155,0
1970-01-01 00:05:25.875,2242,1352,-435,581,296,353,0,1295,-9,0
1970-01-01 00:05:25.890,-202,1843,-683,1618,851,-1141,271,1695,-805,0
1970-01-01 00:05:25.906,-4989,1431,1089,272,1203,-30,194,1628,-9,0
1970-01-01 00:05:25.921,2363,1264,-277,-954,1250,848,388,1019,-135,0
1970-01-01 00:05:25.937,-616,1098,326,-1254,1814,-565,349,676,-485,0
1970-01-01 00:05:25.953,737,754,1673,-409,1888,1707,796,1219,-543,0
1970-01-01 00:05:25.968,1070,2843,623,-45,1370,202,796,1342,-87,0
1970-01-01 00:05:25.984,151,803,-326,745,388,242,621,685,87,0
1970-01-01 00:05:26.000,363,705,29,763,333,232,446,704,-242,0
1970-01-01 00:05:26.015,-80,911,425,218,490,494,223,761,-349,0
1970-01-01 00:05:26.031,-30,754,356,-72,824,636,29,685,-194,0
1970-01-01 00:05:26.046,-70,970,297,54,1092,505,87,771,-262,0
1970-01-01 00:05:26.062,-10,1343,396,218,1083,575,126,1038,-359,0
1970-01-01 00:05:26.078,303,1166,326,63,1027,505,271,1133,-145,0
1970-01-01 00:05:26.093,-141,950,524,-218,851,535,378,942,9,0
1970-01-01 00:05:26.109,30,813,336,-327,814,414,407,752,67,0
1970-01-01 00:05:26.125,0,882,445,-327,907,414,339,809,0,0
1970-01-01 00:05:26.140,-131,931,465,-327,944,303,339,800,-116,0
1970-01-01 00:05:26.156,-70,970,376,-318,879,222,271,790,-145,0
1970-01-01 00:05:26.171,90,980,346,-227,907,171,165,857,-145,0
1970-01-01 00:05:26.187,30,1000,287,-136,935,202,48,838,-106,0
1970-01-01 00:05:26.203,101,1009,287,-63,907,212,38,866,-77,0
1970-01-01 00:05:26.218,151,970,277,-54,888,222,48,914,-87,0
1970-01-01 00:05:26.234,121,1029,267,-54,888,222,87,942,-97,0
1970-01-01 00:05:26.250,191,1049,267,-72,916,242,67,980,-77,0
1970-01-01 00:05:26.265,161,1029,306,-63,925,262,48,990,-67,0
1970-01-01 00:05:26.281,181,1019,326,-27,916,222,-38,971,-126,0
1970-01-01 00:05:26.296,202,1058,267,-9,888,242,-77,857,-116,0
1970-01-01 00:05:26.312,202,1127,188,-90,944,222,-58,933,-77,0
1970-01-01 00:05:26.328,161,1186,188,-227,1046,212,-19,1057,-126,0
1970-01-01 00:05:26.343,111,1245,158,-345,1064,111,9,1047,-116,0
1970-01-01 00:05:26.359,90,1235,158,-400,1074,40,-29,990,-29,0
1970-01-01 00:05:26.375,60,1235,168,-436,1064,0,-38,980,-38,0
1970-01-01 00:05:26.390,30,1264,297,-445,1092,-141,-29,1028,-106,0
1970-01-01 00:05:26.406,60,1372,326,-418,1166,-232,213,1180,-213,0
1970-01-01 00:05:26.421,-60,1666,316,-518,1379,-141,398,1323,-456,0
1970-01-01 00:05:26.437,-242,1950,445,-790,1583,-353,330,1228,-291,0
1970-01-01 00:05:26.453,-545,2205,504,-972,1444,-111,300,1057,-262,0
1970-01-01 00:05:26.468,-777,2098,613,-918,1231,131,135,857,-145,0
1970-01-01 00:05:26.484,-101,1872,554,-681,944,303,203,828,-223,0
1970-01-01 00:05:26.500,323,2068,841,-709,1314,656,300,876,-233,0
1970-01-01 00:05:26.515,-272,1441,851,-254,1629,515,368,1095,-281,0
1970-01-01 00:05:26.531,-414,1098,524,163,1675,494,407,1390,-252,0
1970-01-01 00:05:26.546,191,990,316,381,1638,292,378,1476,-223,0
1970-01-01 00:05:26.562,191,990,316,309,1462,222,339,1161,-174,0
1970-01-01 00:05:26.578,383,754,306,254,1444,101,349,1038,-184,0
1970-01-01 00:05:26.593,373,450,415,263,1398,393,291,1171,-213,0
1970-01-01 00:05:26.609,-858,323,356,209,1305,303,194,1047,-145,0
1970-01-01 00:05:26.625,-1343,460,-9,209,1148,363,48,1028,-165,0
1970-01-01 00:05:26.640,-656,372,-89,363,1083,151,0,971,-194,0
1970-01-01 00:05:26.656,-252,352,99,381,972,232,-48,952,-165,0
1970-01-01 00:05:26.671,-181,421,326,400,907,292,-48,952,-165,0
1970-01-01 00:05:26.687,-333,676,178,372,777,303,-29,952,-242,0
1970-01-01 00:05:26.703,-20,715,168,436,712,202,-9,885,-203,0
1970-01-01 00:05:26.718,50,833,316,472,574,202,-9,828,-165,0
1970-01-01 00:05:26.734,80,1029,227,509,472,151,67,819,-155,0
1970-01-01 00:05:26.750,80,1029,227,563,333,151,67,771,-106,0
1970-01-01 00:05:26.765,151,1166,99,681,194,161,29,695,-145,0
1970-01-01 00:05:26.781,303,1323,128,490,379,151,67,761,-300,0
1970-01-01 00:05:26.796,363,1509,227,290,314,30,203,714,-77,0
1970-01-01 00:05:26.812,494,1676,326,-36,462,30,184,523,-349,0
1970-01-01 00:05:26.828,696,2098,366,-445,629,-80,242,704,-349,0
1970-01-01 00:05:26.843,939,2323,336,-872,1129,-252,-58,819,-281,0
1970-01-01 00:05:26.859,1454,2225,148,-2090,1685,-757,174,1238,-330,0
1970-01-01 00:05:26.875,2535,1500,297,-1263,2055,-323,0,1276,-135,0
1970-01-01 00:05:26.890,3565,1284,178,18,944,222,87,1295,19,0
1970-01-01 00:05:26.906,2616,1372,475,581,722,70,291,1447,-223,0
1970-01-01 00:05:26.921,242,1372,-99,890,1351,-606,553,1609,-485,0
1970-01-01 00:05:26.937,-4121,1196,673,-318,953,70,368,1228,-135,0
1970-01-01 00:05:26.953,2010,1156,-9,-500,796,333,174,847,-223,0
1970-01-01 00:05:26.968,-707,1127,316,-418,1333,60,339,914,-563,0
1970-01-01 00:05:26.984,161,852,910,-363,1611,1202,572,1247,-407,0
1970-01-01 00:05:27.000,3606,1019,2099,-300,1333,444,533,1323,48,0
1970-01-01 00:05:27.015,-1353,1921,-297,500,462,262,466,771,116,0
1970-01-01 00:05:27.031,-40,823,425,400,444,222,436,657,-135,0
1970-01-01 00:05:27.046,-60,882,247,27,648,383,291,742,-184,0
1970-01-01 00:05:27.062,-50,892,267,-154,962,474,203,752,-174,0
1970-01-01 00:05:27.078,-80,1205,415,-127,1120,525,126,885,-262,0
1970-01-01 00:05:27.093,-30,1127,356,109,1018,474,77,914,-291,0
1970-01-01 00:05:27.109,212,1058,366,218,962,424,213,990,-262,0
1970-01-01 00:05:27.125,90,990,316,63,879,383,281,942,-106,0
1970-01-01 00:05:27.140,101,1039,287,-90,888,343,378,838,9,0
1970-01-01 00:05:27.156,111,970,346,-236,944,373,417,838,-9,0
1970-01-01 00:05:27.171,-121,970,485,-263,907,313,427,847,-58,0
1970-01-01 00:05:27.187,40,970,346,-218,907,272,378,790,-87,0
1970-01-01 00:05:27.203,0,950,386,-172,879,272,320,838,-165,0
1970-01-01 00:05:27.218,60,1009,346,-145,916,181,184,847,-155,0
1970-01-01 00:05:27.234,151,970,267,-109,907,191,97,838,-106,0
1970-01-01 00:05:27.250,80,990,277,-18,907,181,58,885,-87,0
1970-01-01 00:05:27.265,171,1019,247,-18,953,242,67,933,-116,0
1970-01-01 00:05:27.281,171,1019,247,-27,916,272,67,961,-77,0
1970-01-01 00:05:27.296,202,1029,247,-27,907,292,106,980,-77,0
1970-01-01 00:05:27.312,191,1039,217,0,925,282,58,1000,-87,0
1970-01-01 00:05:27.328,191,1088,198,-54,962,262,-19,980,-106,0
1970-01-01 00:05:27.343,181,1098,207,-100,1000,222,-29,933,-67,0
1970-01-01 00:05:27.359,181,1156,188,-181,1046,222,-58,1000,-48,0
1970-01-01 00:05:27.375,161,1225,188,-181,1046,222,9,1066,-87,0
1970-01-01 00:05:27.390,131,1176,217,-300,1037,141,29,1076,-97,0
1970-01-01 00:05:27.406,50,1205,227,-354,1055,30,-38,1000,-106,0
1970-01-01 00:05:27.421,60,1254,277,-445,1074,-40,-87,961,-135,0
1970-01-01 00:05:27.437,-40,1323,346,-481,1166,-202,19,961,-135,0
1970-01-01 00:05:27.453,-101,1539,316,-527,1250,-202,233,1190,-223,0
1970-01-01 00:05:27.468,-262,1901,415,-727,1444,-303,456,1323,-456,0
1970-01-01 00:05:27.484,-474,2127,415,-954,1537,-484,398,1219,-213,0
1970-01-01 00:05:27.500,-858,2088,564,-981,1388,-242,368,1047,-233,0
1970-01-01 00:05:27.515,-595,1911,495,-809,1083,161,145,828,-126,0
1970-01-01 00:05:27.531,606,1882,584,-609,962,373,203,771,-184,0
1970-01-01 00:05:27.546,-90,1882,861,-690,1333,656,291,761,-223,0
1970-01-01 00:05:27.562,-121,1176,732,-400,1657,646,388,980,-300,0
1970-01-01 00:05:27.578,-404,1137,425,136,1694,606,378,1285,-388,0
1970-01-01 00:05:27.593,-666,705,485,245,1694,434,262,1390,-184,0
1970-01-01 00:05:27.609,454,460,356,290,1481,252,223,1323,-194,0
1970-01-01 00:05:27.625,1090,843,425,81,1268,121,174,1066,-174,0
1970-01-01 00:05:27.640,-131,558,79,-18,1305,353,203,942,-145,0
1970-01-01 00:05:27.656,-292,372,148,281,1416,373,106,1095,-223,0
1970-01-01 00:05:27.671,-343,196,168,409,1296,404,48,1114,-194,0
1970-01-01 00:05:27.687,-484,254,138,345,1092,404,-19,1085,-203,0
1970-01-01 00:05:27.703,-121,294,59,200,916,292,9,1028,-233,0
1970-01-01 00:05:27.718,-121,343,99,345,888,252,0,923,-174,0
1970-01-01 00:05:27.734,-10,460,79,454,740,323,0,914,-194,0
1970-01-01 00:05:27.750,-20,500,79,436,657,282,48,885,-174,0
1970-01-01 00:05:27.765,-40,598,138,463,500,202,116,838,-145,0
1970-01-01 00:05:27.781,-70,686,207,600,425,303,106,800,-135,0
1970-01-01 00:05:27.796,131,931,227,627,527,252,106,800,-135,0
1970-01-01 00:05:27.812,242,1264,376,627,287,191,223,838,-174,0
1970-01-01 00:05:27.828,404,1637,524,572,268,121,-19,752,-126,0
1970-01-01 00:05:27.843,606,2029,653,472,370,-80,-29,733,-252,0
1970-01-01 00:05:27.859,898,2392,762,154,546,-60,-48,828,-223,0
1970-01-01 00:05:27.875,2040,2686,297,-154,722,-303,48,885,-203,0
1970-01-01 00:05:27.890,2979,1833,297,-500,861,-313,97,885,-368,0
1970-01-01 00:05:27.906,2808,1303,633,-1300,1546,40,106,1057,-242,0
1970-01-01 00:05:27.921,2919,1127,148,-1227,2157,-616,135,1152,9,0
1970-01-01 00:05:27.937,2646,1235,188,-127,1240,-222,252,1047,-145,0
1970-01-01 00:05:27.953,3111,2009,-772,54,564,525,388,1161,-97,0
1970-01-01 00:05:27.968,-3858,1343,1514,363,842,282,495,1352,-417,0
1970-01-01 00:05:27.984,-1010,1901,-19,736,1435,-292,495,1352,-417,0
1970-01-01 00:05:28.000,-1646,2333,-79,-390,1629,535,669,1619,-388,0
1970-01-01 00:05:28.015,-1646,2333,-79,-1627,2000,70,757,1342,9,0
1970-01-01 00:05:28.031,90,941,-138,-72,953,80,475,723,-19,0
1970-01-01 00:05:28.046,10,725,-9,400,537,484,300,676,-203,0
1970-01-01 00:05:28.062,30,715,415,309,592,313,378,780,-291,0
1970-01-01 00:05:28.078,20,941,475,172,685,424,271,800,-194,0
1970-01-01 00:05:28.093,151,1215,415,118,916,656,135,895,-233,0
1970-01-01 00:05:28.109,141,1117,396,-45,1055,545,165,809,-233,0
1970-01-01 00:05:28.125,60,960,445,-100,1037,484,271,942,-281,0
1970-01-01 00:05:28.140,181,1049,316,-100,1037,484,291,1028,-174,0
1970-01-01 00:05:28.156,101,1068,227,-18,990,353,320,1057,-48,0
1970-01-01 00:05:28.171,161,1029,217,-36,953,434,359,1019,48,0
1970-01-01 00:05:28.187,121,1000,306,-63,879,404,368,971,-9,0
1970-01-01 00:05:28.203,161,921,396,-109,907,333,310,876,-145,0
1970-01-01 00:05:28.218,111,1019,316,-118,888,373,-252,1133,106,0
1970-01-01 00:05:28.234,101,1039,326,-118,925,292,388,761,-213,0
1970-01-01 00:05:28.250,171,990,287,-45,935,181,359,790,-320,0
1970-01-01 00:05:28.265,191,1000,227,-45,935,181,-67,761,-155,0
1970-01-01 00:05:28.281,141,1000,237,-9,935,151,174,980,-135,0
1970-01-01 00:05:28.296,121,990,217,-100,944,202,-145,1133,-155,0
1970-01-01 00:05:28.312,90,990,217,-163,925,242,67,885,-48,0
1970-01-01 00:05:28.328,121,990,237,-154,916,242,87,1019,-116,0
1970-01-01 00:05:28.343,171,1039,207,-109,907,303,-58,933,-87,0
1970-01-01 00:05:28.359,171,1039,227,-136,935,242,19,914,-106,0
1970-01-01 00:05:28.375,171,1039,227,-145,944,242,29,952,-145,0
1970-01-01 00:05:28.390,202,1029,257,-181,972,191,67,942,-165,0
1970-01-01 00:05:28.406,171,1117,198,-190,1000,90,67,1038,-213,0
1970-01-01 00:05:28.421,131,1107,188,-245,1064,60,-9,990,-194,0
1970-01-01 00:05:28.437,101,1147,128,-336,1120,-60,-77,1000,-213,0
1970-01-01 00:05:28.453,60,1196,188,-372,1185,-101,-67,1019,-155,0
1970-01-01 00:05:28.468,60,1225,267,-400,1259,-212,58,1133,-155,0
1970-01-01 00:05:28.484,90,1303,247,-445,1231,-292,213,1200,-77,0
1970-01-01 00:05:28.500,30,1382,168,-663,1296,-303,456,1333,-291,0
1970-01-01 00:05:28.515,-80,1558,118,-945,1518,-464,417,1200,-165,0
1970-01-01 00:05:28.531,-252,1931,217,-1072,1398,-414,388,1028,-67,0
1970-01-01 00:05:28.546,-474,2205,267,-800,1203,-131,213,885,-126,0
1970-01-01 00:05:28.562,-676,2098,316,-563,981,525,126,704,-320,0
1970-01-01 00:05:28.578,-767,1941,396,-654,1046,838,126,514,-320,0
1970-01-01 00:05:28.593,0,1725,435,-527,1398,858,233,476,-320,0
1970-01-01 00:05:28.609,171,1696,752,-200,1629,787,233,942,-446,0
1970-01-01 00:05:28.625,-424,1058,980,9,1361,787,174,1342,-398,0
1970-01-01 00:05:28.640,232,1117,178,9,1166,727,19,1428,-174,0
1970-01-01 00:05:28.656,242,774,514,-172,1212,787,38,1295,-184,0
1970-01-01 00:05:28.671,505,-98,792,100,1379,888,9,1057,-67,0
1970-01-01 00:05:28.687,-282,186,792,290,1333,868,58,1257,-165,0
1970-01-01 00:05:28.703,-252,460,-89,209,1055,696,106,1038,-155,0
1970-01-01 00:05:28.718,-222,450,108,136,1046,565,77,1009,-87,0
1970-01-01 00:05:28.734,-262,411,346,263,1027,535,29,1076,-165,0
1970-01-01 00:05:28.750,-262,470,405,318,916,555,9,1095,-184,0
1970-01-01 00:05:28.765,-70,607,455,300,861,474,-29,1038,-87,0
1970-01-01 00:05:28.781,70,754,564,318,777,484,-9,961,-38,0
1970-01-01 00:05:28.796,232,931,613,345,712,363,58,990,-77,0
1970-01-01 00:05:28.812,262,1147,524,409,712,282,87,990,0,0
1970-01-01 00:05:28.828,454,1382,336,427,666,252,87,1019,29,0
1970-01-01 00:05:28.843,252,1470,554,354,592,212,87,1028,29,0
1970-01-01 00:05:28.859,131,1372,1029,300,666,242,97,1066,-38,0
1970-01-01 00:05:28.875,545,1450,1306,154,777,60,77,1057,-67,0
1970-01-01 00:05:28.890,1242,1539,1485,27,898,30,48,1057,-38,0
1970-01-01 00:05:28.906,1929,1656,1386,-263,1046,-10,29,1057,-38,0
1970-01-01 00:05:28.921,2464,1362,1178,-309,1138,-80,87,1066,-19,0
1970-01-01 00:05:28.937,2151,970,1039,-36,1083,222,87,1038,87,0
1970-01-01 00:05:28.953,1757,754,891,200,1092,-60,87,1038,87,0
1970-01-01 00:05:28.968,2727,872,752,418,935,121,126,1009,165,0
1970-01-01 00:05:28.984,959,715,772,745,768,242,155,1009,126,0
1970-01-01 00:05:29.000,111,470,683,1109,805,202,194,1028,97,0
1970-01-01 00:05:29.015,666,1009,257,836,805,141,300,1076,135,0
1970-01-01 00:05:29.031,202,1333,396,836,805,141,417,1066,155,0
1970-01-01 00:05:29.046,0,1323,9,90,1046,303,417,1066,155,0
1970-01-01 00:05:29.062,-292,1245,-148,-509,1259,232,456,971,203,0
1970-01-01 00:05:29.078,-282,1147,-287,-654,1361,0,427,857,184,0
1970-01-01 00:05:29.093,-323,1215,-188,-400,1120,20,388,876,135,0
1970-01-01 00:05:29.109,-262,1274,-247,-400,1120,20,388,876,135,0
1970-01-01 00:05:29.125,-161,1205,-267,-436,935,50,359,914,155,0
1970-01-01 00:05:29.140,-161,1107,-168,-300,879,202,359,971,184,0
1970-01-01 00:05:29.156,-151,1078,-188,-81,898,323,339,971,213,0
1970-01-01 00:05:29.171,-90,1039,0,18,925,272,291,961,203,0
1970-01-01 00:05:29.187,-40,1019,138,0,962,303,291,961,203,0
1970-01-01 00:05:29.203,60,960,267,-36,953,272,271,971,184,0
1970-01-01 00:05:29.218,151,950,376,-63,925,282,291,990,194,0
1970-01-01 00:05:29.234,191,970,415,-18,898,333,291,990,194,0
1970-01-01 00:05:29.250,252,980,306,36,907,393,300,1000,184,0
1970-01-01 00:05:29.265,222,1039,267,100,953,434,349,942,184,0
1970-01-01 00:05:29.281,232,1088,227,145,972,373,368,961,165,0
1970-01-01 00:05:29.296,232,1068,198,190,1018,383,407,990,165,0
1970-01-01 00:05:29.312,252,1058,178,254,990,373,417,1009,165,0
1970-01-01 00:05:29.328,202,1068,168,245,953,383,407,1057,155,0
1970-01-01 00:05:29.343,242,1068,118,172,1018,343,436,1057,126,0
1970-01-01 00:05:29.359,191,1019,118,127,1046,272,436,1009,155,0
1970-01-01 00:05:29.375,202,1058,138,81,981,272,407,980,135,0
1970-01-01 00:05:29.390,131,1078,198,27,972,292,417,971,106,0
1970-01-01 00:05:29.406,111,1009,287,-36,1009,222,378,971,145,0
1970-01-01 00:05:29.421,181,1039,297,-136,1018,212,330,971,145,0
1970-01-01 00:05:29.437,181,1029,247,-127,944,272,291,971,116,0
1970-01-01 00:05:29.453,171,1019,277,-127,953,262,300,942,126,0
1970-01-01 00:05:29.468,212,1029,277,-136,944,282,271,942,135,0
1970-01-01 00:05:29.484,212,1049,306,-118,962,282,242,952,126,0
1970-01-01 00:05:29.500,242,1068,297,-90,981,292,271,942,97,0
1970-01-01 00:05:29.515,212,1078,297,-109,1009,252,300,980,48,0
1970-01-01 00:05:29.531,141,1117,297,-200,1064,151,339,990,0,0
1970-01-01 00:05:29.546,70,1254,247,-327,1111,60,368,1028,-48,0
1970-01-01 00:05:29.562,-80,1401,188,-481,1222,-20,368,1076,-38,0
1970-01-01 00:05:29.578,-212,1529,207,-618,1287,-60,349,1114,-87,0
1970-01-01 00:05:29.593,-292,1539,207,-700,1277,-141,330,1104,-67,0
1970-01-01 00:05:29.609,-343,1656,297,-727,1157,20,359,1047,-145,0
1970-01-01 00:05:29.625,-212,1617,455,-690,1083,212,407,885,-213,0
1970-01-01 00:05:29.640,232,1578,485,-618,1009,363,417,742,-242,0
1970-01-01 00:05:29.656,525,1627,504,-481,1027,555,388,638,-281,0
1970-01-01 00:05:29.671,303,1352,554,-254,1185,595,349,628,-281,0
1970-01-01 00:05:29.687,525,1215,475,-81,1407,494,242,790,-349,0
1970-01-01 00:05:29.703,515,941,683,181,1388,555,126,952,-320,0
1970-01-01 00:05:29.718,-50,735,39,300,1361,575,106,1276,-339,0
1970-01-01 00:05:29.734,-272,343,920,154,1314,666,145,1285,-145,0
1970-01-01 00:05:29.750,-939,392,1029,0,1250,707,174,1361,-145,0
1970-01-01 00:05:29.765,-282,352,782,-9,1296,505,320,1180,-155,0
1970-01-01 00:05:29.781,-181,362,811,36,1250,414,262,914,-203,0
1970-01-01 00:05:29.796,-232,294,762,209,1138,404,213,876,-271,0
1970-01-01 00:05:29.812,-202,382,603,318,972,424,184,923,-271,0
1970-01-01 00:05:29.828,-202,382,603,272,870,373,97,923,-271,0
1970-01-01 00:05:29.843,-70,529,475,300,805,333,58,857,-233,0
1970-01-01 00:05:29.859,-70,656,455,354,731,262,58,828,-184,0
1970-01-01 00:05:29.875,-20,754,465,390,648,212,97,819,-165,0
1970-01-01 00:05:29.890,111,872,504,354,629,141,48,857,-174,0
1970-01-01 00:05:29.906,111,872,504,336,574,70,87,847,-145,0
1970-01-01 00:05:29.921,151,1068,613,345,555,-90,-19,885,-126,0
1970-01-01 00:05:29.937,272,1343,702,318,564,-202,19,828,-126,0
1970-01-01 00:05:29.953,393,1441,762,181,611,-363,48,819,-155,0
1970-01-01 00:05:29.968,656,1617,722,-36,620,30,126,857,-310,0
1970-01-01 00:05:29.984,646,1823,653,-36,620,30,165,876,-291,0
1970-01-01 00:05:30.000,838,2058,297,-263,675,-202,174,933,-223,0
1970-01-01 00:05:30.015,1272,2166,-138,-518,796,101,184,1152,-213,0
1970-01-01 00:05:30.031,1353,2029,-108,-909,1305,-121,184,1152,-213,0
1970-01-01 00:05:30.046,1828,1735,19,-1227,1731,-474,184,1266,-97,0
1970-01-01 00:05:30.062,2151,1235,59,-754,1453,-171,135,1257,106,0
1970-01-01 00:05:30.078,2030,1254,-267,-209,916,252,155,1209,-9,0
1970-01-01 00:05:30.093,1707,1441,-574,236,777,111,291,1400,-388,0
1970-01-01 00:05:30.109,-1919,1529,-168,427,1472,-575,417,1723,-388,0
1970-01-01 00:05:30.125,-3020,1196,445,-136,1481,-515,271,1219,-174,0
1970-01-01 00:05:30.140,1676,1480,-475,-618,1222,-70,184,895,-281,0
1970-01-01 00:05:30.156,232,1127,198,-227,1277,141,378,1123,-378,0
1970-01-01 00:05:30.171,151,1274,89,263,990,393,203,1057,-242,0
1970-01-01 00:05:30.187,252,1235,336,536,740,393,262,961,-242,0
1970-01-01 00:05:30.203,-282,1009,544,27,703,363,203,952,-320,0
1970-01-01 00:05:30.218,111,980,584,-454,722,424,271,771,-203,0
1970-01-01 00:05:30.234,-50,980,623,-609,861,464,417,733,-145,0
1970-01-01 00:05:30.250,-151,911,514,-527,1027,414,543,638,-116,0
1970-01-01 00:05:30.265,-30,882,465,-281,1009,404,456,809,-194,0
1970-01-01 00:05:30.281,-20,1068,366,-90,953,333,407,828,-242,0
1970-01-01 00:05:30.296,0,1088,326,72,898,313,407,828,-242,0
1970-01-01 00:05:30.312,141,1058,346,72,870,323,165,857,-233,0
1970-01-01 00:05:30.328,70,990,366,63,851,333,242,904,-165,0
1970-01-01 00:05:30.343,50,970,396,27,824,444,242,904,-165,0
1970-01-01 00:05:30.359,60,960,396,-109,898,464,252,952,-135,0
1970-01-01 00:05:30.375,-40,980,405,-145,935,404,291,942,-67,0
1970-01-01 00:05:30.390,30,960,366,-145,944,454,300,923,-126,0
1970-01-01 00:05:30.406,40,960,425,-118,925,424,300,923,-126,0
1970-01-01 00:05:30.421,50,960,435,-136,842,404,271,857,-106,0
1970-01-01 00:05:30.437,161,941,435,-181,907,353,213,847,-126,0
1970-01-01 00:05:30.453,-10,980,396,-136,888,313,155,904,-126,0
1970-01-01 00:05:30.468,70,1000,415,-90,916,323,155,904,-126,0
1970-01-01 00:05:30.484,151,931,405,-81,898,313,106,904,-116,0
1970-01-01 00:05:30.500,70,941,445,-90,888,323,87,914,-67,0
1970-01-01 00:05:30.515,202,980,366,-118,907,292,67,914,-106,0
1970-01-01 00:05:30.531,212,1029,257,-63,935,252,0,1009,-67,0
1970-01-01 00:05:30.546,191,1049,217,-27,953,262,0,1009,-67,0
1970-01-01 00:05:30.562,202,1029,247,-27,953,282,-29,1047,-58,0
1970-01-01 00:05:30.578,161,1039,366,-72,935,282,-29,1019,-77,0
1970-01-01 00:05:30.593,212,1068,386,-163,925,303,9,971,-77,0
1970-01-01 00:05:30.609,212,1058,366,-209,962,242,29,952,-87,0
1970-01-01 00:05:30.625,212,1088,277,-227,1018,131,58,923,-97,0
1970-01-01 00:05:30.640,141,1166,237,-245,1092,111,58,971,-126,0
1970-01-01 00:05:30.656,90,1245,227,-281,1194,40,29,1038,-155,0
1970-01-01 00:05:30.671,80,1313,217,-263,1203,-50,349,1285,-233,0
1970-01-01 00:05:30.687,-10,1460,207,-445,1370,-40,349,1285,-233,0
1970-01-01 00:05:30.703,-161,1637,346,-709,1564,-393,485,1438,-436,0
1970-01-01 00:05:30.718,-242,1862,306,-900,1490,-434,349,1304,-233,0
1970-01-01 00:05:30.734,-646,2117,346,-1063,1462,-272,262,1152,-242,0
1970-01-01 00:05:30.750,-808,2186,396,-872,1250,50,203,885,-155,0
1970-01-01 00:05:30.765,-535,1950,297,-772,1037,484,271,838,-165,0
1970-01-01 00:05:30.781,313,1803,693,-609,1046,565,330,819,-203,0
1970-01-01 00:05:30.796,-131,1794,900,-272,1435,484,339,838,-271,0
1970-01-01 00:05:30.812,40,1078,465,136,1518,363,320,1104,-300,0
1970-01-01 00:05:30.828,202,1245,475,218,1555,262,300,1200,-233,0
1970-01-01 00:05:30.843,-30,833,346,154,1444,202,242,1161,-135,0
1970-01-01 00:05:30.859,-50,196,762,154,1444,202,203,1190,-174,0
1970-01-01 00:05:30.875,-1555,235,643,236,1472,484,145,1047,-116,0
1970-01-01 00:05:30.890,-1080,470,118,427,1314,525,106,1114,-155,0
1970-01-01 00:05:30.906,-424,401,128,381,1074,434,38,1038,-155,0
1970-01-01 00:05:30.921,-373,382,287,281,972,313,97,952,-174,0
1970-01-01 00:05:30.937,-454,362,297,272,925,333,38,933,-203,0
1970-01-01 00:05:30.953,-464,519,257,381,898,353,58,876,-194,0
1970-01-01 00:05:30.968,-202,705,336,381,777,383,9,895,-203,0
1970-01-01 00:05:30.984,-101,764,405,472,592,393,9,895,-203,0
