folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AconityMINIPrinterSmallEq,0.9794520547945206,0.9691780821917808,0.976027397260274,0.9828767123287672,0.976027397260274,0.9794520547945206,0.9828767123287672,0.9178082191780822,0.9554794520547946,0.9828767123287672,0.9863013698630136,0.9486301369863014,0.9623287671232876,0.9691780821917808,0.976027397260274,0.9863013698630136,0.9794520547945206,0.9794520547945206,0.976027397260274,0.9897260273972602,0.9657534246575342,0.976027397260274,0.9657534246575342,0.9623287671232876,0.976027397260274,0.9691780821917808,0.9794520547945206,0.976027397260274,0.9828767123287672,0.976027397260274
AllGestureWiimoteXEq,0.8042857142857143,0.8485714285714285,0.8228571428571428,0.8085714285714286,0.8157142857142857,0.8357142857142857,0.8214285714285714,0.8157142857142857,0.8128571428571428,0.8228571428571428,0.8071428571428572,0.8171428571428572,0.8428571428571429,0.7957142857142857,0.8314285714285714,0.8285714285714286,0.8028571428571428,0.8128571428571428,0.8314285714285714,0.8057142857142857,0.8285714285714286,0.8314285714285714,0.8271428571428572,0.7871428571428571,0.8,0.8142857142857143,0.8042857142857143,0.8414285714285714,0.8371428571428572,0.7942857142857143
AllGestureWiimoteYEq,0.8371428571428572,0.8385714285714285,0.86,0.8442857142857143,0.8542857142857143,0.8514285714285714,0.8357142857142857,0.81,0.8471428571428572,0.8528571428571429,0.8414285714285714,0.85,0.8557142857142858,0.8542857142857143,0.8457142857142858,0.8657142857142858,0.8471428571428572,0.83,0.8585714285714285,0.8657142857142858,0.8414285714285714,0.82,0.84,0.8385714285714285,0.84,0.8514285714285714,0.8657142857142858,0.85,0.8571428571428571,0.8385714285714285
AllGestureWiimoteZEq,0.8028571428571428,0.7571428571428571,0.7671428571428571,0.7842857142857143,0.75,0.7714285714285715,0.7914285714285715,0.7742857142857142,0.7857142857142857,0.7328571428571429,0.7571428571428571,0.7557142857142857,0.7828571428571428,0.77,0.8,0.7942857142857143,0.7814285714285715,0.8071428571428572,0.7771428571428571,0.7628571428571429,0.8042857142857143,0.8014285714285714,0.81,0.7928571428571428,0.7842857142857143,0.7971428571428572,0.7985714285714286,0.7742857142857142,0.7814285714285715,0.7828571428571428
AsphaltObstaclesUniEq,0.9104859335038363,0.9207161125319693,0.8976982097186701,0.8797953964194374,0.9156010230179028,0.9309462915601023,0.9207161125319693,0.9232736572890026,0.9053708439897699,0.9462915601023018,0.9104859335038363,0.9053708439897699,0.9104859335038363,0.8976982097186701,0.9028132992327366,0.887468030690537,0.9207161125319693,0.928388746803069,0.9028132992327366,0.928388746803069,0.9053708439897699,0.8951406649616368,0.9207161125319693,0.9309462915601023,0.9002557544757033,0.9181585677749361,0.9207161125319693,0.9053708439897699,0.907928388746803,0.9028132992327366
AsphaltPavementTypeUniEq,0.9270833333333334,0.9100378787878788,0.9356060606060606,0.9299242424242424,0.9318181818181818,0.9441287878787878,0.9356060606060606,0.9356060606060606,0.9318181818181818,0.9356060606060606,0.9412878787878788,0.9375,0.9412878787878788,0.9232954545454546,0.9327651515151515,0.9431818181818182,0.9384469696969697,0.9384469696969697,0.9308712121212122,0.9422348484848485,0.9460227272727273,0.9318181818181818,0.9261363636363636,0.9242424242424242,0.9346590909090909,0.9270833333333334,0.928030303030303,0.9214015151515151,0.9214015151515151,0.9270833333333334
AsphaltRegularityUniEq,0.9893475366178429,0.9906790945406125,0.9813581890812251,0.9853528628495339,0.9880159786950732,0.9853528628495339,0.9906790945406125,0.9893475366178429,0.9933422103861518,0.9933422103861518,0.9853528628495339,0.9853528628495339,0.9786950732356857,0.9906790945406125,0.9840213049267643,0.9893475366178429,0.9826897470039947,0.9880159786950732,0.9866844207723036,0.9920106524633822,0.9880159786950732,0.9840213049267643,0.9853528628495339,0.9773635153129161,0.9893475366178429,0.9880159786950732,0.9786950732356857,0.9920106524633822,0.9906790945406125,0.9880159786950732
Colposcopy,0.3465346534653465,0.37623762376237624,0.43564356435643564,0.38613861386138615,0.37623762376237624,0.3564356435643564,0.3465346534653465,0.4158415841584158,0.39603960396039606,0.3564356435643564,0.3564356435643564,0.40594059405940597,0.40594059405940597,0.37623762376237624,0.39603960396039606,0.4158415841584158,0.297029702970297,0.39603960396039606,0.46534653465346537,0.3465346534653465,0.36633663366336633,0.3465346534653465,0.33663366336633666,0.39603960396039606,0.37623762376237624,0.44554455445544555,0.37623762376237624,0.32673267326732675,0.36633663366336633,0.31683168316831684
Covid3MonthDiscrete,0.6071428571428571,0.5357142857142857,0.5571428571428572,0.5642857142857143,0.6214285714285714,0.5357142857142857,0.6357142857142857,0.3142857142857143,0.5357142857142857,0.5571428571428572,0.5785714285714286,0.6214285714285714,0.7,0.5428571428571428,0.5357142857142857,0.5428571428571428,0.45,0.55,0.5214285714285715,0.6642857142857143,0.4357142857142857,0.5714285714285714,0.5785714285714286,0.5642857142857143,0.5571428571428572,0.5642857142857143,0.45,0.5428571428571428,0.5785714285714286,0.6928571428571428
DodgerLoopDayNmv,0.5324675324675324,0.5324675324675324,0.5454545454545454,0.4805194805194805,0.5974025974025974,0.5194805194805194,0.5454545454545454,0.4805194805194805,0.5454545454545454,0.5194805194805194,0.5194805194805194,0.45454545454545453,0.4935064935064935,0.5714285714285714,0.5584415584415584,0.5064935064935064,0.5714285714285714,0.5454545454545454,0.5064935064935064,0.5324675324675324,0.5324675324675324,0.4935064935064935,0.5324675324675324,0.5194805194805194,0.5584415584415584,0.5584415584415584,0.5064935064935064,0.4675324675324675,0.4675324675324675,0.4805194805194805
DodgerLoopGameNmv,0.8267716535433071,0.84251968503937,0.7322834645669292,0.7795275590551181,0.7007874015748031,0.8346456692913385,0.8031496062992126,0.8110236220472441,0.7952755905511811,0.84251968503937,0.8267716535433071,0.8661417322834646,0.7874015748031497,0.6929133858267716,0.7716535433070866,0.8661417322834646,0.8818897637795275,0.8188976377952756,0.8503937007874016,0.8188976377952756,0.7716535433070866,0.8110236220472441,0.8346456692913385,0.8110236220472441,0.6220472440944882,0.8346456692913385,0.8188976377952756,0.7322834645669292,0.8267716535433071,0.905511811023622
DodgerLoopWeekendNmv,0.9841269841269841,0.9444444444444444,0.9841269841269841,0.9841269841269841,0.9523809523809523,1.0,0.9603174603174603,0.9841269841269841,0.9841269841269841,1.0,0.9841269841269841,1.0,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9682539682539683,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9365079365079365,0.9841269841269841,0.9841269841269841
ElectricDeviceDetection,0.6526008492569002,0.763004246284501,0.8702229299363057,0.6011146496815286,0.8190021231422505,0.6584394904458599,0.6751592356687898,0.845276008492569,0.34235668789808915,0.8765923566878981,0.8736730360934183,0.8694267515923567,0.7468152866242038,0.31422505307855625,0.7303609341825902,0.8529723991507431,0.8487261146496815,0.3821656050955414,0.8243099787685775,0.8819002123142251,0.7783970276008493,0.45329087048832273,0.8067940552016986,0.8622611464968153,0.8752653927813163,0.7274416135881104,0.7884819532908705,0.6847133757961783,0.6592356687898089,0.8829617834394905
FloodModeling1Discrete,1.0,0.9490445859872612,0.9363057324840764,0.9447983014861996,0.9660297239915074,0.9660297239915074,0.970276008492569,0.9660297239915074,0.9787685774946921,0.9787685774946921,0.970276008492569,0.970276008492569,0.9745222929936306,0.9745222929936306,0.940552016985138,0.970276008492569,0.970276008492569,0.9320594479830149,0.9447983014861996,0.9320594479830149,0.9660297239915074,0.9490445859872612,0.9447983014861996,0.9490445859872612,0.940552016985138,0.9532908704883227,0.970276008492569,0.9532908704883227,0.9617834394904459,0.9745222929936306
FloodModeling2Discrete,1.0,0.9699570815450643,0.9914163090128756,0.9828326180257511,0.9742489270386266,0.9656652360515021,0.9957081545064378,0.9828326180257511,0.9785407725321889,0.9957081545064378,0.9742489270386266,0.9828326180257511,0.9785407725321889,0.9785407725321889,0.9785407725321889,0.9871244635193133,0.9871244635193133,0.9742489270386266,0.9785407725321889,0.9656652360515021,0.9785407725321889,0.9699570815450643,0.9828326180257511,0.9828326180257511,0.9871244635193133,0.9871244635193133,0.9828326180257511,0.9785407725321889,0.9785407725321889,0.9785407725321889
FloodModeling3Discrete,1.0,0.9813519813519813,0.9440559440559441,0.9440559440559441,0.9300699300699301,0.9487179487179487,0.9487179487179487,0.972027972027972,0.9673659673659674,0.9487179487179487,0.958041958041958,0.972027972027972,0.9533799533799534,0.9533799533799534,0.9487179487179487,0.9440559440559441,0.958041958041958,0.9393939393939394,0.9673659673659674,0.9627039627039627,0.9300699300699301,0.9487179487179487,0.9627039627039627,0.9533799533799534,0.9627039627039627,0.972027972027972,0.958041958041958,0.9673659673659674,0.9533799533799534,0.972027972027972
GestureMidAirD1Eq,0.7769230769230769,0.7538461538461538,0.7384615384615385,0.7615384615384615,0.7538461538461538,0.8076923076923077,0.7615384615384615,0.7769230769230769,0.7846153846153846,0.7692307692307693,0.7538461538461538,0.7076923076923077,0.7615384615384615,0.8,0.7461538461538462,0.7384615384615385,0.7307692307692307,0.7,0.7692307692307693,0.7384615384615385,0.7538461538461538,0.7153846153846154,0.7538461538461538,0.7615384615384615,0.6846153846153846,0.7384615384615385,0.7615384615384615,0.7846153846153846,0.7230769230769231,0.7076923076923077
GestureMidAirD2Eq,0.6615384615384615,0.5538461538461539,0.6076923076923076,0.5923076923076923,0.6461538461538462,0.47692307692307695,0.5384615384615384,0.5230769230769231,0.5230769230769231,0.6076923076923076,0.6076923076923076,0.6461538461538462,0.5846153846153846,0.5615384615384615,0.49230769230769234,0.6,0.6153846153846154,0.6153846153846154,0.5769230769230769,0.6,0.49230769230769234,0.5538461538461539,0.5384615384615384,0.6230769230769231,0.6846153846153846,0.5846153846153846,0.5230769230769231,0.6461538461538462,0.5461538461538461,0.6384615384615384
GestureMidAirD3Eq,0.3230769230769231,0.46153846153846156,0.36153846153846153,0.3384615384615385,0.3230769230769231,0.4461538461538462,0.3923076923076923,0.43846153846153846,0.3923076923076923,0.4307692307692308,0.4,0.35384615384615387,0.33076923076923076,0.38461538461538464,0.4,0.35384615384615387,0.3769230769230769,0.38461538461538464,0.45384615384615384,0.33076923076923076,0.4,0.4,0.4153846153846154,0.36153846153846153,0.3230769230769231,0.3923076923076923,0.4153846153846154,0.4,0.3769230769230769,0.3923076923076923
GesturePebbleZ1Eq,0.9186046511627907,0.9709302325581395,0.9709302325581395,0.9825581395348837,0.9767441860465116,0.9709302325581395,0.9476744186046512,0.9883720930232558,0.9883720930232558,0.9767441860465116,0.9825581395348837,0.9883720930232558,0.9593023255813954,0.9767441860465116,0.9941860465116279,0.9883720930232558,0.9825581395348837,0.9709302325581395,1.0,0.9709302325581395,0.9534883720930233,0.9476744186046512,0.9651162790697675,0.9418604651162791,0.9825581395348837,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9709302325581395,0.9709302325581395
GesturePebbleZ2Eq,0.8987341772151899,0.9620253164556962,0.9683544303797469,0.9620253164556962,0.9620253164556962,0.9746835443037974,0.9620253164556962,0.930379746835443,0.9746835443037974,0.9683544303797469,0.9683544303797469,0.9810126582278481,0.9683544303797469,0.9683544303797469,0.9873417721518988,0.9556962025316456,0.9810126582278481,0.9746835443037974,0.9746835443037974,0.9936708860759493,0.9810126582278481,0.9620253164556962,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9936708860759493,0.9367088607594937,0.9683544303797469
KeplerLightCurves,0.7844611528822055,0.7092731829573935,0.8195488721804511,0.6766917293233082,0.7869674185463659,0.7017543859649122,0.7243107769423559,0.706766917293233,0.8421052631578947,0.7042606516290727,0.6265664160401002,0.7343358395989975,0.6967418546365914,0.7393483709273183,0.7969924812030075,0.6967418546365914,0.7468671679197995,0.8370927318295739,0.7268170426065163,0.7017543859649122,0.7493734335839599,0.7619047619047619,0.7468671679197995,0.7167919799498746,0.7669172932330827,0.7994987468671679,0.7042606516290727,0.8671679197994987,0.8270676691729323,0.7543859649122807
MelbournePedestrianNmv,0.9784389823199655,0.9655023717119448,0.9672272531263476,0.9711082363087538,0.9680896938335489,0.9676584734799483,0.9633462699439413,0.96248382923674,0.9711082363087538,0.9650711513583441,0.9672272531263476,0.9732643380767573,0.9667960327727468,0.9676584734799483,0.9663648124191462,0.9672272531263476,0.9672272531263476,0.9698145752479517,0.9685209141871496,0.9698145752479517,0.9741267787839586,0.9715394566623544,0.9577404053471323,0.9728331177231565,0.9607589478223372,0.9663648124191462,0.9672272531263476,0.9655023717119448,0.9650711513583441,0.9659335920655455
PhoneHeartbeatSound,0.7087912087912088,0.6703296703296703,0.6648351648351648,0.6593406593406593,0.6483516483516484,0.6098901098901099,0.6428571428571429,0.6593406593406593,0.6648351648351648,0.6593406593406593,0.6868131868131868,0.6263736263736264,0.6868131868131868,0.6153846153846154,0.6373626373626373,0.6538461538461539,0.6538461538461539,0.6593406593406593,0.6648351648351648,0.6483516483516484,0.6703296703296703,0.6428571428571429,0.6758241758241759,0.6648351648351648,0.6483516483516484,0.5824175824175825,0.6428571428571429,0.5879120879120879,0.6813186813186813,0.6483516483516484
PickupGestureWiimoteZEq,0.9,0.76,0.7,0.84,0.74,0.72,0.78,0.76,0.78,0.7,0.76,0.68,0.72,0.7,0.72,0.8,0.82,0.64,0.8,0.76,0.74,0.82,0.82,0.82,0.82,0.8,0.8,0.76,0.74,0.74
PLAIDEq,0.49162011173184356,0.4692737430167598,0.5381750465549349,0.46368715083798884,0.46368715083798884,0.5363128491620112,0.4581005586592179,0.48789571694599626,0.4748603351955307,0.4823091247672253,0.48789571694599626,0.46368715083798884,0.521415270018622,0.49906890130353815,0.5083798882681564,0.5176908752327747,0.5232774674115456,0.49906890130353815,0.49534450651769085,0.527001862197393,0.5232774674115456,0.5009310986964618,0.4692737430167598,0.5121042830540037,0.49906890130353815,0.4897579143389199,0.4934823091247672,0.4692737430167598,0.4934823091247672,0.4897579143389199
ShakeGestureWiimoteZEq,0.86,0.9,0.88,0.9,0.88,0.94,0.78,0.92,0.92,0.86,0.82,0.9,0.9,0.82,0.78,0.9,0.82,0.94,0.84,0.8,0.82,0.92,0.84,0.82,0.8,0.86,0.76,0.94,0.74,0.76
SharePriceIncrease,0.6573498964803313,0.6614906832298136,0.660455486542443,0.6480331262939959,0.6656314699792961,0.6656314699792961,0.6221532091097308,0.6418219461697723,0.6542443064182195,0.6283643892339544,0.6563146997929606,0.6614906832298136,0.6532091097308489,0.6635610766045549,0.6759834368530021,0.6759834368530021,0.6418219461697723,0.6697722567287785,0.6418219461697723,0.639751552795031,0.6801242236024845,0.6666666666666666,0.6573498964803313,0.6563146997929606,0.6314699792960663,0.6459627329192547,0.639751552795031,0.634575569358178,0.6542443064182195,0.6128364389233955
Tools,0.8059701492537313,0.8955223880597015,0.7761194029850746,0.8208955223880597,0.8582089552238806,0.8582089552238806,0.835820895522388,0.8582089552238806,0.8507462686567164,0.8656716417910447,0.8432835820895522,0.8656716417910447,0.8656716417910447,0.7985074626865671,0.8507462686567164,0.8507462686567164,0.8134328358208955,0.8656716417910447,0.8656716417910447,0.835820895522388,0.8432835820895522,0.8059701492537313,0.8955223880597015,0.8134328358208955,0.8656716417910447,0.8656716417910447,0.835820895522388,0.8432835820895522,0.8059701492537313,0.8955223880597015
